bus_id,placa,linha,position,data,speed,sentido,trajeto,hodometro,direcao
12733,KRQ4900,0,"-22.919829, -43.608492",1690405537000,0,,,18657, 
13406,LRG6479,18,"-22.919869, -43.607222",1677321952000,0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],1118.8, 
30514,KYL8595,29,"-23.001029, -43.366705",1690405612000,20,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],38507.3,265
47010,KPZ8363,25,"-23.005148, -43.558363",1690405524000,6.3,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],42840.5,305
86884,LSP9604,18,"-23.015957, -43.473321",1690405595000,43.6,volta,18 - JARDIM OCEÂNICO X RECREIO SHOPPING (EXPRESSO) [VOLTA],15489.9,255
30522,LRE9805,12,"-22.9203, -43.607183",1681821543000,0,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],17983.8, 
12734,LSP8673,20,"-22.924241, -43.679223",1690405595000,32.6,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],17085.8,175
A991F39,LUG1F39,0,"-22.9516728, -43.3495341",1670749870000,0,,,84598.226, 
KWB9798 - APOIO VAN,KWB9798,0,"-22.916867, -43.684572",1690405601000,0,,,3350.4, 
90006,LRH6D12,10,"-23.000406, -43.392813",1690405450000,60.6,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],29978,92
30531,LRC6592,25,"-22.993847, -43.595368",1690405604000,0,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],40892.3,255
30524,LRC6601,25,"-23.000385, -43.376956",1690405599000,21.5,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],29491,97
12731,,18,"-22.920248, -43.608226",1690400829000,0,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],39932,173
86870,LSC9364,0,"-22.919654, -43.608503",1690405306000,0,,,3175.4, 
13415,KQK7905,13,"-22.993845, -43.59595",1690405599000,0,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],45265.5,267
10306,KQP6773,19,"-22.919442, -43.607595",1683581133000,0,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],13633.6, 
901002,,22,"-23.000492, -43.366917",1690405420000,13.3,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],17513.7,193
902103,,35,"-22.876452, -43.329762",1690401423000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],12130.2, 
B13,KYM5979,14,"-23.00777, -43.442518",1690405601000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1294.9,36
B16,LSI3468,14,"-23.004698, -43.560431",1690405581000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1252.3,279
B35,LTI1196,14,"-23.004948, -43.559273",1690405599000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1204.3,293
B17,KWY8231,14,"-23.007342, -43.549376",1690405588000,58.5,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1365.8,284
B18,KRK9729,14,"-23.015177, -43.470175",1690405210000,54,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1243.2,255
B20,LMH6141,14,"-22.993532, -43.597305",1690405548000,0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1295.3,134
B19,KZJ7238,14,"-23.002543333333332, -43.56966",1690405481000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],105110.6,270
B09,KRP3042,17,"-22.815253333333334, -43.188356666666664",1683056061000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR),133560.5,270
B32,KYR8913,14,"-22.961344, -43.648577",1690405289000,0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],208.5, 
B27,LRK9551,14,"-22.961803333333332, -43.64848833333333",1684848519000,2,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE,594528.6,135
B14,KRK9519,14,"-23.005326, -43.43184",1690405600000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1306.9,251
B06,LMS3036,17,"-22.81576, -43.18839333333333",1683028873000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR),26287,90
B11,KRK9516,14,"-23.006563, -43.553441",1690405598000,58.3,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1382.2,104
B12,LMH5981,14,"-23.01007, -43.450223",1690401803000,14,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1260.1,256
B24,LSO7028,14,"-23.008171, -43.442596",1690405597000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1357.1,81
B25,,14,"-23.008268, -43.44311",1690405612000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1279.4,73
B28,KQP5E29,14,"-23.000552, -43.578058",1690405608000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1268.7,284
B40,,14,"-23.00833, -43.44344",1690405602000,8.3,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],851.7,73
B41,,14,"-22.996452, -43.593443",1690405595000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1302,318
901001,RJD7J89,22,"-22.999949, -43.361225",1690405608000,10.4,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],17448.7,255
B47,,14,"-22.948407, -43.653235",1690405604000,57.3,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1325.5,139
B048,,14,"-23.000786, -43.576911",1690405451000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1347.1,285
B49,,14,"-22.967372, -43.640796",1690405595000,58.5,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1285,107
B50,,14,"-23.010664, -43.452785",1690405598000,10.9,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1119,255
B52,,14,"-23.014489, -43.467563",1690405600000,18.2,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1170.8,255
B54,,14,"-23.008824, -43.445495",1690405599000,8.9,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1344.4,254
B55,,14,"-23.004186, -43.563388",1690405586000,58.4,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1280.5,105
B53,,14,"-22.916723, -43.632528",1690405596000,8.9,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1337.9,273
B51,,14,"-23.010056, -43.449082",1690405612000,54,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1372.2,75
901050,,40,"-22.877389, -43.337089",1690405601000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],24408.8,306
901077,,52,"-22.964629, -43.391665",1690400868000,0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],26545.2, 
903045,,17,"-22.914166, -43.602379",1690405607000,33.5,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],25890.3,267
902119,,35,"-22.994211, -43.365923",1690405601000,33.4,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7922.6,175
901058,,22,"-22.964913, -43.391397",1690401669000,0.1,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],44291.7,67
902105,,40,"-22.899893, -43.353878",1690405597000,42.7,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],10398,215
901071,,53,"-22.933486, -43.395572",1690405537000,58.4,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],43589.9,10
903027,,50,"-22.97343, -43.369228",1690405600000,54.8,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],49834.8,91
901066,,22,"-23.000651, -43.365583",1690404249000,25.3,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],50158,90
903026,,50,"-23.006437, -43.313327",1690405614000,4.6,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],49181,325
903029,,50,"-22.970481, -43.400178",1690405600000,1.6,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],33730.1,42
902116,,35,"-22.878345, -43.336325",1690405613000,0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11296.4,1
902115,,35,"-22.944571, -43.372289",1690405595000,55.2,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],14987.8,167
903028,,50,"-22.876944, -43.330403",1690405602000,0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],31655.6,177
901061,,51,"-22.858379, -43.393046",1690405600000,40.3,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],43497.3,244
903030,,50,"-22.973173, -43.385285",1690405612000,8.2,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],41183.2,271
903057,,17,"-22.920533, -43.60797",1687766399000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],12199.8, 
901051,,46,"-22.89544, -43.350201",1690405604000,46.5,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],39157.7,39
901064,,22,"-22.999886, -43.36141",1690404883000,0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],49147.4,269
902107,,31,"-22.87637, -43.329757",1690404450000,0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],9145.6, 
901049,,40,"-22.964764, -43.392185",1690335046000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],33144.199,340
901073,,52,"-23.000999, -43.364278",1690404059000,20.1,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],42026.5,310
901048,,51,"-22.898321, -43.397911",1690405597000,57.2,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],26651.5,163
901065,,52,"-23.001017, -43.36646",1690405238000,0,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],35574.8,270
903031,,50,"-23.000513, -43.335301",1690405595000,0,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],40824.5,285
902092,,35,"-22.952059, -43.374408",1690405600000,0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],7594.2,33
903032,,42,"-22.846814, -43.242852",1690405603000,41.1,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],42950.1,255
901075,,51,"-22.98291, -43.411025",1690405606000,57.6,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],49212.5,35
903055,,17,"-22.903653, -43.566335",1690405599000,0,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],19094,251
902112,,31,"-22.876421, -43.329653",1690400996000,0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11289.1, 
903037,,17,"-22.910905, -43.584339",1690405608000,0,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],20923.9,245
903002,,42,"-22.816715, -43.240303",1690405599000,58,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],7212.3,126
901080,,52,"-22.947047, -43.392963",1690405603000,38.1,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],31463.4,309
902110,,35,"-22.899996, -43.353964",1690405603000,45.1,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9057.1,213
902114,,35,"-22.881026, -43.341751",1690405595000,39.7,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9075.5,188
902078,,31,"-22.922658, -43.372886",1690405613000,12.1,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10416.6,265
902111,,35,"-22.876145, -43.339081",1690405609000,20.2,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10495.7,231
902025,,35,"-22.962358, -43.390319",1690405607000,37.7,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],10017, 
903054,,17,"-22.901606, -43.55494",1690403680000,0,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],17863.9,273
903021,,42,"-22.84041, -43.240104",1690405610000,50.4,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],34868.7,309
903056,,17,"-22.93169, -43.657039",1690405598000,15.5,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],14860.5,59
903000,,50,"-23.006504, -43.315242",1690405609000,35.5,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],32009.7,93
903058,,17,"-22.907011, -43.569496",1690405599000,40.1,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],9323.4,87
901072,,52,"-22.973218, -43.392322",1690405613000,48.9,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],38799.8,274
902045,,31,"-23.000938, -43.367731",1690405599000,0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],6953.5, 
903008,,42,"-22.876235, -43.329597",1690402252000,0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],48277.6,355
903007,,50,"-22.973337, -43.365278",1690405610000,39.2,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],41489.7,271
903004,,42,"-22.839338, -43.241022",1690405610000,0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],39443.3,322
903006,,42,"-22.877384, -43.336082",1690405607000,0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],46630.3,21
901046,,40,"-22.94961, -43.373054",1690405613000,2.4,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],28820.2,289
903005,,42,"-22.877711, -43.336126",1690405599000,0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],39055.8,86
903022,,50,"-22.994815, -43.366018",1690405602000,0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],37845.4,170
903035,,17,"-22.913848, -43.597286",1690405602000,35.6,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],19781.7,86
901059,,51,"-22.868534, -43.413652",1690405609000,26.3,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],48561.3,192
903003,,42,"-22.839849, -43.23939",1690405605000,0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],41950.5,140
901019,,22,"-23.001365, -43.328866",1690405602000,11.1,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],32313.9,111
901020,,22,"-23.000814, -43.364373",1690405325000,18.8,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25614.7,179
901021,,22,"-22.96469, -43.391682",1690397586000,0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],17711.9,62
901022,,22,"-23.006504, -43.312959",1690405595000,0,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],18709.9,267
901023,,51,"-22.964769, -43.391607",1690403352000,0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],33696.4, 
901024,,22,"-23.000939, -43.367402",1690405593000,0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],20756.1,136
901025,,51,"-22.96306, -43.393544",1690405613000,0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],41060.9,40
901026,,51,"-22.965718, -43.391357",1690403402000,0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],32961.3,155
901027,,51,"-23.008425, -43.439902",1690405610000,0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],26287,77
901028,,40,"-22.998899, -43.367964",1690405585000,55.2,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23890.5,227
903001,,38,"-22.876341, -43.329516",1690337460000,0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],46484.4, 
901029,,52,"-22.972587, -43.400414",1690405555000,29.4,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],24993.3,13
901030,,52,"-22.930206, -43.395097",1690405592000,40.8,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],21986.7,174
901031,,40,"-22.882486, -43.342029",1690405612000,46.6,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],24513.5,185
901032,,40,"-22.88784, -43.345412",1690405601000,38.4,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],25468.8,35
901033,,40,"-23.000905, -43.367362",1690405224000,0.1,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],26781.3,134
901034,,40,"-22.897476, -43.352042",1690405597000,28.1,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],27705.6,210
901035,,22,"-22.964519, -43.392075",1690403632000,0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],26023.8, 
901036,,52,"-22.994138, -43.365821",1690405600000,22.4,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],22973.2,9
901037,,52,"-22.965821, -43.391467",1690405597000,0.6,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],20008.5,145
901038,,53,"-22.884448, -43.399372",1690405600000,0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],27570.3,10
901039,,40,"-22.922225, -43.372107",1690405611000,35.6,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],24877.8,240
901040,,41,"-22.884317, -43.400357",1690405609000,50.1,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],29777.7,10
901041,,22,"-22.999937, -43.361925",1690405605000,20.3,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],26391.6,267
901042,,53,"-22.899377, -43.397701",1690405544000,68.7,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],30070.9,172
901043,,22,"-22.964618, -43.39165",1690402176000,0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25146.4,59
901054,,51,"-22.915458, -43.398226",1690405600000,2.9,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],21548.4,314
903009,,42,"-22.865437, -43.334214",1690405603000,18.2,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],47424,20
903010,,42,"-22.856496, -43.328374",1690405598000,0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],43920.1,259
903011,,42,"-22.857349, -43.258466",1690405610000,20,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],45576.9,329
903012,,42,"-22.811184, -43.251395",1690405612000,0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],48199,135
903015,,42,"-22.838911, -43.283441",1690405598000,0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],48100,300
903016,,42,"-22.841706, -43.279044",1690405596000,27.9,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],42771.2,293
903017,,50,"-22.973256, -43.393948",1690405600000,44.5,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],45028.3,84
903018,,42,"-22.852632, -43.319385",1690405595000,43.8,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],11310.9,265
903019,,50,"-22.876099, -43.32944",1690221757000,0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],4452, 
903020,,50,"-22.971978, -43.401172",1690405610000,0.1,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],43964.1,180
903023,,42,"-22.876882, -43.330267",1690402637000,0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],39307.7, 
903024,,42,"-22.877765, -43.33638",1690405612000,0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],38198.4,21
903025,,50,"-23.003502, -43.323738",1690405608000,0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],39616.5,121
903013,,42,"-22.876337, -43.329721",1690403839000,0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],44578,106
903014,,50,"-23.000978, -43.364404",1690405549000,7.1,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],51948.7,281
902097,,31,"-22.96553, -43.391659",1690405604000,0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11224.3, 
901045,,53,"-23.001384, -43.366417",1690405388000,22.5,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],32572.3,89
901053,,53,"-22.973249, -43.379566",1690405613000,40.3,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],20162.8,89
901060,,51,"-22.877841, -43.402568",1690405609000,50.3,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],24948.4,106
903052,,17,"-22.931312, -43.656518",1690405606000,31.7,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],22015.2,238
903060,,17,"-22.920723, -43.607888",1690404754000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20533.4, 
903063,,17,"-22.919094, -43.607689",1690403742000,0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21498.7, 
901000,,22,"-22.96458, -43.392135",1690403255000,0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],30275.9, 
902113,,31,"-23.000665, -43.367648",1690405601000,0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],8980.2, 
902118,,31,"-22.921895, -43.371533",1690405600000,38.8,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],7773.3,238
902117,,31,"-22.957729, -43.380613",1690405608000,52.2,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],10378.3,51
901052,,40,"-22.973228, -43.38551",1690405605000,35.5,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],20261.2,114
901056,,22,"-23.000686, -43.367178",1690405608000,0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25495.3,90
901044,,52,"-22.881978, -43.399997",1690405606000,55.2,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],29743.6,193
903033,,42,"-22.853009, -43.31992",1690405607000,0.8,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],36760.7,79
902049,,41,"-23.008618, -43.440816",1690405596000,0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],36249.4, 
902020,,46,"-23.00093, -43.367176",1690405049000,0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],31906.8,133
902022,,46,"-22.897761, -43.352191",1690405597000,37.2,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],31064.9,37
901092,,53,"-23.001361, -43.367048",1690405614000,0,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],2725.9,85
901093,,51,"-23.008846, -43.440742",1690405609000,14.3,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],28141.2,80
902023,,46,"-22.854058, -43.251844",1690405608000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],24161.5, 
902059,,43,"-22.854871, -43.252999",1690405613000,0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],35846.7,267
902056,,46,"-22.854209, -43.251935",1690403419000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34769, 
901091,,51,"-22.94121, -43.394656",1690405598000,0.1,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],31267.2,168
901096,,51,"-22.875493, -43.40554",1690405594000,23.3,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],34630.8,326
901086,,52,"-22.871993, -43.408903",1690405594000,57.8,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],48545.1,317
902032,,46,"-22.916724, -43.362412",1690405611000,43,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],36502.9,54
902024,,46,"-22.854255, -43.251459",1690403965000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35203.3, 
901094,,51,"-22.853444, -43.385826",1690405611000,22.1,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],32945.3,300
902027,,43,"-22.886866, -43.344617",1690405611000,41.5,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],32988.1,40
902031,,46,"-22.841626, -43.279208",1690405521000,11.4,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35047.1,295
902028,,46,"-23.001001, -43.367937",1690405608000,0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],37769.5, 
902029,,46,"-22.854718, -43.251955",1690405602000,0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35538.9, 
902018,,40,"-23.001242, -43.364238",1690404540000,16.5,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],23795.4,8
902046,,46,"-23.000983, -43.364342",1690404968000,7.2,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33589.4,279
12715,,10,"-22.991636, -43.5992",1690405393000,0,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],42524.7, 
902010,,40,"-22.959959, -43.389362",1690405597000,0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],11159.3,257
902026,,46,"-22.841513, -43.275087",1690404876000,22.7,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34204.9,278
901089,,0,"-22.965663, -43.391381",1690402273000,0,,,45853.5, 
86850,,14,"-23.008182, -43.442758",1683116573000,0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA,7855.3, 
901062,,51,"-23.000837, -43.430518",1690405599000,0,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],47256.1,48
902033,,46,"-22.838396, -43.294087",1690405596000,33.5,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33543.6,82
902053,,46,"-22.844467, -43.301214",1690405598000,9.3,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],33732.6,208
902035,,46,"-22.896579, -43.351399",1690405596000,41.6,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],29059.8,223
E902000,,43,"-22.940407, -43.372449",1690405595000,0,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],10505.6, 
901067,,22,"-23.000115, -43.352187",1690405604000,0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],41924.2,84
E902004,,40,"-22.973342, -43.366624",1690405611000,31.8,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],13392.8,271
12713,,20,"-22.962476, -43.648321",1690405604000,0,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],35405.5,147
12705,,11,"-22.920002, -43.608321",1690405024000,0,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],29636.6, 
